source_file,requirement_text,label,reasons
2009 - peazip.pdf,The front-end is responsible for collecting input in various forms from the user and processing it to conform to a specification the back-end can use.,1,"undefined_quantity,weak_modal"
2009 - peazip.pdf,"It is the name of a family of related standards specified by the IEEE to define the application programming interface (API), along with shell and utilities interfaces for software compatible with variants of the UNIX operating system, although the standard can apply to any operating system.",1,weak_modal
2009 - peppol.pdf,"When a contracting authority publishes a contract notice, it shall include the selection, qualification and nonexclusion criteria.",0,
2009 - peppol.pdf,"The VCD will support any authorised entities (economic operator, intermediary, contracting authority or IT service such as an eTendering system) in creating an electronic information package consisting of the required documentation, evidences, proof, attestations, certificates, declarations and metadata.",0,
2009 - peppol.pdf,"In order to create the VCD, an implemented IT system will have to collect certificates and attestations from existing registries.",0,
2009 - peppol.pdf,In the same way the VCD as an implemented IT system will enable contracting authorities or their eTendering systems to interpret and accept the documentation submitted by the economic operator.,0,
2009 - peppol.pdf,Therefore the contracting authority must either specify the documentation that has to be submitted by economic operator or the criteria of qualitative selection and exclusion that have to be fulfilled by the economic operator.,0,
2009 - peppol.pdf,The criteria must be consistent with directive 2004/18/EC (EC 30.04.2004):,0,
2009 - peppol.pdf,Thereby it must be taken into account that some countries do not issue such documents or certificates (e.g.,1,undefined_quantity
2009 - peppol.pdf,So the link between individual evidences and the respective criteria they may approve for (as listed above) must be precisely indicated and mapped in order to support economic operators in their activity.,1,weak_modal
2009 - peppol.pdf,"It should be noted that for public tenders above a certain threshold, the publication in the Official Journal of the European Union (TED) is mandatory.",1,"weak_modal,missing_actor"
2009 - peppol.pdf,"An Economic Operator can use means such as the TED system, existing tendering platforms or official national gazettes to search for contract notices (2) and to retrieve the relevant information about active tenders (3).",1,"weak_modal,multiple_actions"
2009 - peppol.pdf,"Hence, the Economic Operator must directly get the authentic contract notice and exact conditions from the Contracting Authority in order to avoid a failure on interpreting the requirements for participation.",0,
2009 - peppol.pdf,"This means that the Economic Operator has to match these criteria set out in the contract notice of another country with the evidences (attestations, statements and certificates) of his or her own country in order to prove compliance (4).",0,
2009 - peppol.pdf,• documents that must be accessed by the contracting authority from the official source.,0,
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval In Austria the current status is that each Economic Operator has to perform the full delivery of documents.",1,undefined_term
2009 - peppol.pdf,Each Economic Operator usually has to submit a full set of documents proving his suitability.,0,
2009 - peppol.pdf,In the long-run the VCD should be able to adequately fulfil the contracting authorities’ need to prove suitability and non-exclusion of economic operators according to certain criteria while reducing the burden of proof for the economic operator.,1,"vague_term,weak_modal"
2009 - peppol.pdf,"In this respect the VCD should support current practices of exchanging evidence in the short run and lead towards smooth, reliable and sustainable exchange of electronic evidences among Member States in the long run.",1,"vague_term,weak_modal,undefined_term"
2009 - peppol.pdf,Every Member State should develop a solution that meets the demands of basic interoperability.,1,weak_modal
2009 - peppol.pdf,The VCD specification must be generically and semantically extensible in order to reach a sustainable and fully-fledged solution in the final stage.,0,
2009 - peppol.pdf,An eTendering system and a contracting authority must be able to interpret a VCD package assembled by a VCD application regardless of the implementation stage of the VCD application and the eTendering system.,0,
2009 - peppol.pdf,"For a future maturity path of a VCD Service one has to take into consideration the most important points of the vision and the goals of a VCD, which are:",0,
2009 - peppol.pdf,2.1.2 Objectives of the staged maturity level The following preconditions and assumptions that define the context of VCD Services and VCD Packages should be taken into consideration:,1,"vague_term,weak_modal"
2009 - peppol.pdf,It is also reasonable to define a default package list that has to be provided in most public tenders by economic operators independently of particular criteria mentioned by the “Call for Tender”.,0,
2009 - peppol.pdf,"A Member State may reduce the level of completeness with regard to compilation and decision support with regard to their Pilot, but information support should be provided to all criteria at least on a high level.",1,"vague_term,weak_modal"
2009 - peppol.pdf,Formal representation of relevant criteria and evidences of a particular call for tender Relevant criteria and evidences should be specified either in the call for tender or should be directly retrievable from the contracting authority.,1,weak_modal
2009 - peppol.pdf,Such formal representation has to be addressed along with the setting of the tool.,0,
2009 - peppol.pdf,"To handle the large set of ruling articles, which may especially vary in the national implementations (articles 47-50), arts 45 and 46 shall get a higher priority for a smooth implementation at first hand, while arts 47 to 50 will only be selectively implemented on the basis of specific and deeper analysis in the PEPPOL pilot contexts.",1,"vague_term,weak_modal"
2009 - peppol.pdf,These criteria should be derived directly from the Articles 45-50 of the Directive 2004/18/EC in order to ensure employment in Pan-European public procurement procedures.,1,weak_modal
2009 - peppol.pdf,• A standard representation of common criteria of qualitative selection and exclusion MUST be defined according to Articles 45-50 of Directive 2004/18/EC.,0,
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval • The right granularity and consistency of criteria MUST be found through testing and iterative redefinition in order to ensure legitimacy and to retrieve adequate mapping results.",1,vague_term
2009 - peppol.pdf,• National requirements for qualitative selection and exclusion MUST correspond to the EC criteria given in Article 45-50.,0,
2009 - peppol.pdf,• National criteria for qualitative selection and exclusion SHOULD have the right granularity and should be consistent among themselves.,1,weak_modal
2009 - peppol.pdf,"To ensure a degree of comparability and reliability among the results, the mapping should be based on a common template.",1,weak_modal
2009 - peppol.pdf,• A template that ensures comparable and reliable mappings between criteria for qualitative selection and exclusion and national attestations MUST be defined.,1,vague_term
2009 - peppol.pdf,• The members of this work package MUST perform the mapping between national attestations and European criteria of qualitative selection and exclusion.,0,
2009 - peppol.pdf,• The resulting template has to be computable by machines and readable by humans allowing the assembly of VCD packages through manual and/or automated operations.,1,vague_term
2009 - peppol.pdf,"Compliances to national and European conditions must be ensured in particular for the definition of a standard representation of common criteria of qualitative selection and exclusion, the definition of a mapping template and the mapping between national attestations and the common criteria for qualitative selection and exclusion.",0,
2009 - peppol.pdf,• Legitimacy of standard representation of common criteria of qualitative selection and exclusion MUST be ensured.,0,
2009 - peppol.pdf,• Legitimacy of standard mapping template MUST be ensured.,0,
2009 - peppol.pdf,• Legitimacy of mapping between national attestations and common criteria for qualitative selection and exclusion MUST be ensured.,0,
2009 - peppol.pdf,"For that purpose, a basic infrastructure or system architecture or a mapping facility has to be defined.",0,
2009 - peppol.pdf,"The mapping facility, independent of how such as “system” is actually implemented, has to provide the services with regard to the pre-VCD mapping tool • Centralized or decentralized infrastructure?",0,
2009 - peppol.pdf,Will there be one centralized system on a European level hosting and providing the mapping or a decentralized system consisting of interconnected national systems?,1,missing_actor
2009 - peppol.pdf,"In the latter case, one could define that each national system only hosts the national mapping or that each one hosts all the different national mappings which would make a synchronization of the different systems necessary.",1,weak_modal
2009 - peppol.pdf,A decision to deploy either a centralised or a decentralized infrastructure that provides the mapping service MUST be made.,0,
2009 - peppol.pdf,The technical means to provide the mapping service has to be defined in dependence on the choice of the pilot solution.,0,
2009 - peppol.pdf,Another solution could consist of a web-based access to a system providing the mapping by querying an underlying database which contains the mapping table.,1,weak_modal
2009 - peppol.pdf,It MUST be defined by which technical means the mapping service will be provided.,1,missing_actor
2009 - peppol.pdf,In dependence of the choice of infrastructures (centralised – decentralized) and the organisation that governs the infrastructure and mapping facility it has to be defined who will be responsible to host the mapping facility.,0,
2009 - peppol.pdf,An entity that hosts the mapping facility MUST be defined in dependence of the type of infrastructure and the dedicated governing model.,0,
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval 2.2.3.9 Define governing model with the necessary status and power to ensure fulfilment of functions like liability, sustainability and maintainability A governing model has to be defined in order to deploy the infrastructure, to maintain its state and sustainability over time.",0,
2009 - peppol.pdf,"In this respect the composition, structure and scope of the governing model has to be formally defined to ensure fulfilment of functions like liability, sustainability and maintainability.",0,
2009 - peppol.pdf,The dedicated governing model should have the necessary status and power to govern its assigned functions.,1,weak_modal
2009 - peppol.pdf,"A governing model with the necessary status and power MUST be formally defined in order to ensure fulfilment of functions like liability, sustainability and maintainability.",0,
2009 - peppol.pdf,The liability of the organisation that governs infrastructure and mapping facility has to be defined in order to ensure trust into the system and particular mapping results?,0,
2009 - peppol.pdf,• The Liability of organisation that governs the infrastructure and mapping facility MUST be defined • Sustainability:,0,
2009 - peppol.pdf,The governing model must ensure that the state of the mapping system will be kept over time.,0,
2009 - peppol.pdf,Therefore the mapping system has to be based on the commonly agreed mapping and no changes are allowed without a common agreement.,1,vague_term
2009 - peppol.pdf,• The mapping facility MUST ensure sustainability of the system over time based on commonly agreed mapping schemes.,0,
2009 - peppol.pdf,The mapping has to be easily maintainable which could be of interest in the case of changes of the legal basis on national or European level.,1,"vague_term,weak_modal"
2009 - peppol.pdf,A formal procedure has to be found how changes are applied to the system.,0,
2009 - peppol.pdf,Moreover an organisation or institution that governs the process of change management has to be defined.,0,
2009 - peppol.pdf,• A formal procedure to make changes to the system MUST be defined.,0,
2009 - peppol.pdf,"Therefore each national service provider that provides a VCD (stage 2-4) and all relevant key other stakeholder such as economic operators, contracting authorities and certifiers must be able to retrieve the latest mapping information from the mapping facility.",1,undefined_term
2009 - peppol.pdf,"The mapping facility MUST be accessible to all relevant key stakeholders such as economic operators, contracting authorities, certifiers and national service providers.",0,
2009 - peppol.pdf,2.2.3.11 Define the interaction among Publication Body and Contracting Authority In order to derive sufficient mapping information the economic operator has to provide the criteria that are relevant to a particular call for tender.,1,vague_term
2009 - peppol.pdf,The interaction with either the publication body or the communication with the contracting authority therefore has to be further defined.,0,
2009 - peppol.pdf,The interaction between mapping facility and Publication Body / Contracting Authority SHOULD be defined in order to simplify the procedure to retrieve the relevant criteria for a particular Call for Tender.,1,weak_modal
2009 - peppol.pdf,"2.2.3.12 Requirements regarding a Pre-VCD mapping tool Attention has to be paid to a number of requirements such as reliability, accessibility, usability, maintenance, authenticity, actuality, compliance of mapping to laws and national structures, etc.",0,
2009 - peppol.pdf,The pre-VCD mapping tool has to be accredited by the European Union and the Member States.,0,
2009 - peppol.pdf,• The Member States shall agree on a common representation format for the information they intend to supply into the knowledge base supporting the tool’s operations.,0,
2009 - peppol.pdf,• The Member States shall supply the information generated from the analysis of the national context they represent.,0,
2009 - peppol.pdf,• The European service provider for the pre-VCD mapping tool has to ensure that European legal changes are implemented quickly (e.g.,1,vague_term
2009 - peppol.pdf,"Hence, it must be established and funded with clearly defined responsibilities for maintenance and conformance assessment between national solutions.",0,
2009 - peppol.pdf,The formal commitment must in turn specify what is taken as pure guidance or qualified template.,0,
2009 - peppol.pdf,The VCD package compilation has to be performed by the economic operator himself (it is offered in the next stage of the VCD four-stage-model).,0,
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval operates the VCD system and takes the role of a trusted third party (TTP) whose services can be partially trusted by contracting authorities.",1,weak_modal
2009 - peppol.pdf,The VCD system in stage 2 will be capable to compile a VCD package from different types of data.,0,
2009 - peppol.pdf,Thereby translation of evidences may be still necessary and has to be performed by the economic operator in dependence on national legal and organizational requirements because the VCD package does not provide any standardised context-specific data which provide common semantics.,1,weak_modal
2009 - peppol.pdf,"The implementation of interfaces to tendering platforms, which typically should be capable to receive VCD packages, therefore should be encouraged.",1,weak_modal
2009 - peppol.pdf,"Summary of VCD simple package Vision Outcome Approach Benefit Necessary efforts/Limitations VCD package Define the structure of a VCD package One package contains the data necessary to give evidence for the suitability of an Economic Operator Check of existence and validity of the requested evidences in the VCD package is possible The implementation of interfaces to tendering systems, which are capable Additional effort for defining and agreeing upon a common VCD package structure Translation of evidences may be still necessary, depending on national legal and organizational requirements Checks concerning the content P e n d i n g E C a p p r o v a l PEPPOL Deliverable D2.1:",1,"vague_term,weak_modal"
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval of receiving VCD packages is possible Electronic exchange of VCD packages within the contracting authorities is possible of the evidences are not possible, as there is no context specific data available VCD system Establish systems which consist of VCD services, hosted by a VCD service provider A system which acts as a single point of contact for economic operators in order to use VCD services VCD service providers act as trusted parties, which can be trusted by contracting authorities A VCD system has to be constructed in each MS (A) VCD service provider(s) which host(s) the VCD system have/has to be established in each MS VCD creating service Establish a service that is capable of compiling VCD packages A service compiles the VCD package for the economic operator The service supports the economic operator in checking the existence and validity of the requested evidences The processes of receiving the evidences from issuing authorities have to be defined and implemented 2.3.2 Use Case description of VCD simple package (Stage 2) The use case description of stage 2 contains several sub-diagrams that describe interactions that are needed firstly to authenticate to the systems and secondly to create, transport and view a VCD simple package.",1,"vague_term,undefined_quantity,weak_modal,multiple_actions"
2009 - peppol.pdf,For example the VCD viewing system and the VCD system may be implemented as a single physical unit;,1,weak_modal
2009 - peppol.pdf,"In contrast, if there are physically different systems a singlesign-on functionality should be used in order to increase the usability of the connected systems for the user.",1,weak_modal
2009 - peppol.pdf,"In order to increase the overall usability for the actors, a single-sign-on should be implemented in order to connect authentication among different systems affected by identity and access management.",1,weak_modal
2009 - peppol.pdf,for identity & access management) should utilize these infrastructures in order to lower the implementation efforts and to increase the acceptance among stakeholders affected by these systems.,1,"vague_term,weak_modal"
2009 - peppol.pdf,Thus the systems below do not require to be implemented in a uniform manner and several implementation variations may be possible.,1,"vague_term,undefined_quantity,weak_modal"
2009 - peppol.pdf,The overall pre-condition to access the VCD system is that the Economic Operator has previously been authenticated so that the VCD system can check appropriate user rights within identity and access management.,1,"vague_term,weak_modal"
2009 - peppol.pdf,Identity and access management is required to be done externally in a manual process that will verify the requestor’s identity before providing user rights and access.,0,
2009 - peppol.pdf,Contracting authorities can then authenticate and use the VCD viewing system to access and view the VCD package.,1,weak_modal
2009 - peppol.pdf,Sensitive economic operator data must initially be provided by an economic operator (e.g.,0,
2009 - peppol.pdf,An officer has to verify whether the provided data belongs to the economic operator and has to assure its correctness because either the VCD packaging service would not work or would deliver incomplete or wrong results.,0,
2009 - peppol.pdf,An economic operator can authenticate to the VCD system only when the economic operator has sufficient user rights (e.g.,1,"vague_term,weak_modal"
2009 - peppol.pdf,Interrelation between identity and access management and VCD system 2.3.2.2 VCD system After authentication the economic operator can provide further tender specific data to the VCD system (e.g.,1,weak_modal
2009 - peppol.pdf,The VCD system creates a suggestion for compilation according to the results provided by the pre-VCD mapping tool and in turn the economic operator can edit and confirm the compilation suggestion that is given by the VCD system as shown in Figure 13.,1,weak_modal
2009 - peppol.pdf,Evidence and structural evidence data is provided by issuing bodies which can submit evidence and structural evidence data to the VCD system via an interface.,1,weak_modal
2009 - peppol.pdf,The VCD system can now compile the VCD package and creates a set of structural VCD package data that belong to the compilation process.,1,weak_modal
2009 - peppol.pdf,2.3.2.3 VCD transportation system The economic operator can submit the VCD simple package to the contraction authority by using the VCD transportation system which is part of the PEPPOL infrastructure.,1,"vague_term,weak_modal"
2009 - peppol.pdf,The transportation system of WP8 used by the VCD should be able to provide a possibility to send the VCD package directly to the contracting authority either by utilizing the upload functionality of a procurement platform or by directly sending the VCD to the contracting authority by using other means provided by the transportation system or typically used by the contracting authority.,1,weak_modal
2009 - peppol.pdf,"2.3.2.4 VCD viewing system After retrieving the VCD package from economic operators, contracting authorities may have to authenticate to the VCD viewing system in order to view the VCD package.",1,weak_modal
2009 - peppol.pdf,VCD viewing system The VCD viewing system has to fulfil certain sub-functionalities for displaying the different kinds of data that are contained within a VCD package.,0,
2009 - peppol.pdf,In stage 2 the viewing system should provide the possibility to view the following types of data (see Figure 14):,1,"vague_term,weak_modal"
2009 - peppol.pdf,Economic operator data is the information needed to start the process and the economic operator thereby has to assure the correctness of its data because either the packaging service would not work or would deliver incomplete results.,0,
2009 - peppol.pdf,An official procedure has to be defined to change this economic operator data to ensure updated economic operator data.,0,
2009 - peppol.pdf,TED) or has to be provided manually by the economic operator.,0,
2009 - peppol.pdf,Application for VCD account • Identity and access management MUST provide a functionality to register an economic operator in a formal procedure in order to create a VCD account.,1,multiple_actions
2009 - peppol.pdf,• Identity and access management MUST provide an interface to submit sensitive economic operator data (for example by uploading attestations that verify sensitive economic operator data) in order to allow the economic operator to apply for the creation of a VCD account.,1,"vague_term,multiple_actions"
2009 - peppol.pdf,• Sensitive economic operator data MUST be verified through a formal procedure by an officer.,0,
2009 - peppol.pdf,VCD account management • An officer has to create a VCD account for the economic operator.,0,
2009 - peppol.pdf,• Sensitive economic operator data MUST be placed to a VCD account by an officer.,0,
2009 - peppol.pdf,• Identity and access management MUST provide a functionality that enables the economic operator to receive his log-in data.,1,multiple_actions
2009 - peppol.pdf,• The authentication within identity and access management SHOULD provide a single-sign on functionality that can be used across other systems.,1,weak_modal
2009 - peppol.pdf,• A change procedure MUST be defined in order to modify sensitive economic operator data that is connected to the VCD account.,0,
2009 - peppol.pdf,• The economic operator MUST be able to delete his account.,0,
2009 - peppol.pdf,Quality attributes of Identity and access management • It MUST be clearly defined which economic operator data are sensitive and belong to identity and access management.,0,
2009 - peppol.pdf,• A single-sign on SHOULD be implemented in order to allow identity and access management across different systems.,1,"vague_term,weak_modal"
2009 - peppol.pdf,• The identity and access management procedures for creating a VCD account SHOULD be harmonized with the registration procedure of the overall infrastructure provided by WP8.,1,weak_modal
2009 - peppol.pdf,Initialization of VCD Request • The VCD System SHOULD make use of a single-sign-on interface and function in order to submit login data.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST provide a functionality to check through identity and access management whether an economic operator has sufficient user rights to access his account.,1,vague_term
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval • The VCD system MUST provide an interface where the economic operator can provide nonsensitive economic operator data.",1,weak_modal
2009 - peppol.pdf,• The VCD system MUST provide an interface where tender-specific data can be either fetched from or be provided through (e.g.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST provide an interface where the economic operator can request the creation of a VCD package.,1,weak_modal
2009 - peppol.pdf,Arrangement of VCD instance • The VCD system MUST have an interface to receive and process the information (mapping of evidence) provided by the pre-VCD mapping tool.,0,
2009 - peppol.pdf,• The VCD system MUST provide a functionality that suggests a possible compilation of the VCD to the economic operator according to the tender-specific criteria.,0,
2009 - peppol.pdf,• The VCD system MUST provide a functionality where the economic operator can decide which particular attestation services should be invoked and collected.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST provide a functionality that displays the attestation services that cannot be invoked automatically and that have to be manually added by the economic operator.,0,
2009 - peppol.pdf,Collection of Evidence • The VCD system must provide a functionality to request attestations that can be collected automatically via an issuing body.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST have an interface/technical access to retrieve attestations that can be automatically retrieved from issuing bodies.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST have a functionality to extract structural data of evidence from attestations that can be retrieved automatically.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST have an interface to submit/upload evidence that have to be provided manually by the economic operator.,0,
2009 - peppol.pdf,• The evidence submitted to the VCD system MUST correspond to the mapping information suggested by the VCD system (or the pre-VCD mapping tool).,0,
2009 - peppol.pdf,• The VCD system MUST provide an interface where an economic operator can add structural data of evidence that belong to specific evidence.,1,weak_modal
2009 - peppol.pdf,• The VCD system SHOULD provide an interface where a translator/economic operator can submit certified translations to specific evidence.,1,weak_modal
2009 - peppol.pdf,• The VCD system MUST provide and interface where the economic operator can initiate the compilation process.,1,"weak_modal,multiple_actions"
2009 - peppol.pdf,Compilation of VCD instance • The VCD system MUST provide a functionality to compile various data formats from various sources (issuing bodies) into a single VCD package.,1,undefined_quantity
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add structural VCD package data to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add tender-specific data to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add economic operator data to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add tender-specific data to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add structural data of evidence to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,log file) during the compilation process - The VCD package MUST provide a functionality to add evidences to the VCD package and VCD system (e.g.,1,multiple_actions
2009 - peppol.pdf,- The VCD package MUST provide a functionality to add translations to the VCD package and VCD system (e.g.,0,
2009 - peppol.pdf,• The VCD system MUST provide a functionality to notify the economic operator when the compilation process is finished.,0,
2009 - peppol.pdf,• The VCD system MUST provide interfaces to deliver the VCD to the economic operator.,0,
2009 - peppol.pdf,Quality attributes of VCD system • VCD system MUST be operated by at least one national VCD service provider • The VCD system MUST have the status of a trusted system.,0,
2009 - peppol.pdf,• The national VCD service provider that hosts the system must have the status of a trusted entity.,0,
2009 - peppol.pdf,• Direct access to attestations issued by (national) issuing bodies MUST be established through organisational agreements (e.g.,0,
2009 - peppol.pdf,• Technical access to the relevant attestations issued by (national) issuing SHOULD be supported through national law.,1,weak_modal
2009 - peppol.pdf,• The compilation suggestion that is given to the economic operator by the VCD system MUST be reliable with regard to fulfilment of tender-specific requirements.,1,vague_term
2009 - peppol.pdf,• It has MUST be clearly defined which economic operator data are not-sensitive and belong to VCD system.,0,
2009 - peppol.pdf,• User rights for the VCD system MUST be defined.,0,
2009 - peppol.pdf,• Structural data of evidence MUST be defined.,0,
2009 - peppol.pdf,• Semantic interoperability of structural data of evidence SHOULD be ensured through an agreement procedure among the WP partners.,1,weak_modal
2009 - peppol.pdf,• The evidence submitted to the VCD system MUST be eligible for the requirements mentioned by §§45– 46 of European Directive 2004/18/EC.,0,
2009 - peppol.pdf,"pan-European needs 2009-05-19, Version 1.0 – pending EC approval • The VCD transportation system MUST provide a functionality that enables both parties involved, contracting authorities and economic operators, to authenticate to the VCD transportation system before using it.",1,multiple_actions
2009 - peppol.pdf,• The authentication to the VCD transportation system SHOULD make use of single-sign-in interface and function in order to submit login data.,1,weak_modal
2009 - peppol.pdf,Exchange of VCD packages • The VCD transportation system MUST provide a functionality that enables the economic operator to find an electronic address of a contracting authority for receiving VCD packages.,0,
2009 - peppol.pdf,• The VCD transportation system MUST have an interface to connect to it in order to submit the VCD package to a contracting authority.,0,
2009 - peppol.pdf,• The VCD transportation system MUST provide a functionality that supports the economic operator in submitting the VCD package to a contracting authority.,0,
2009 - peppol.pdf,• The VCD transportation system SHOULD provide a functionality that supports the economic operator in submitting the VCD package to a contracting authorities’ procurement platform where the tender/bid has to be placed.,1,weak_modal
2009 - peppol.pdf,• The transportation system MUST provide an interface that enables contracting authorities to receive a VCD.,0,
2009 - peppol.pdf,"Quality attributes of VCD transportation system • Both parties involved, contracting authorities and economic operators, MUST have an electronic address for receiving/sending VCD packages.",0,
2009 - peppol.pdf,• The transport of a VCD package MUST be initiated by the economic operator.,0,
2009 - peppol.pdf,• The choice of how to submit the VCD package to the contracting authority MUST be the one that is preferred by the economic operator.,0,
2009 - peppol.pdf,• Beside the transportation system (WP8) the economic operator SHOULD be able to use other electronic channels for submitting a VCD package to the contracting authority.,1,weak_modal
2009 - peppol.pdf,• It MUST be clarified which possibilities exist to utilize the infrastructure for submitting a VCD package directly to procurement platforms (e.g.,0,
2009 - peppol.pdf,• The transportation system MUST ensure that the VCD package is being delivered to the contracting authority • The transport of a VCD package MUST be confidential.,0,
2009 - peppol.pdf,• The transport of a VCD package MUST be reliable.,1,vague_term
2009 - peppol.pdf,• The transport of a VCD package MUST be secure.,1,vague_term
2009 - peppol.pdf,• The transport of a VCD package MUST ensure that the package has not been altered or modified during transportation or validation.,0,
2009 - peppol.pdf,• Non-repudiation of origin of a VCD package MUST be supported.,0,
2009 - peppol.pdf,Authentication to VCD viewing system • The VCD viewing system MUST provide a functionality to authenticate contracting authorities to view the data contained within a VCD package.,0,
2009 - peppol.pdf,• The authentication to the VCD viewing system SHOULD make use of single-sign-on interface and function in order to submit login data.,1,weak_modal
2009 - peppol.pdf,View VCD The VCD viewing system MUST provide an interface that adequately displays various types of data formats contained within a single VCD package.,1,"vague_term,undefined_quantity"
2009 - peppol.pdf,• The VCD viewing system MUST display structural VCD package data contained in the VCD package • The VCD viewing system MUST display tender-specific data contained in the VCD package • The VCD viewing system MUST display economic operator data contained in the VCD package • The VCD viewing system MUST display tender-specific data contained in the VCD package • The VCD viewing system MUST display structural data of evidence contained in the VCD package • The VCD viewing system MUST display evidences contained in the VCD package • The VCD viewing system MUST display translations of evidences contained in the VCD package Quality attributes of viewing system • Member State of this work package SHOULD follow a common standard representation of the different types of data • Member State of this work package SHOULD define a national version of the common standard representation of the different types of data.,1,"vague_term,weak_modal"
2009 - peppol.pdf,• Any standard representation of the different types of data MUST be agreed upon the pilot partners.,0,
2009 - peppol.pdf,reverse engineering) to develop a standard representation of the different types of data SHOULD be defined.,1,weak_modal
2009 - peppol.pdf,• A method for the versioning of the development of this common standard schema SHOULD be found.,1,weak_modal
2009 - peppol.pdf,The general assumption of stage 2 is that the former pre-VCD mapping tool (stage 1) will be utilized as a module that is adequately integrated into the VCD system.,1,vague_term
2009 - peppol.pdf,In those cases the VCD system will provide the possibility to add those documents into the VCD simple package through placeholders which may have a very generic grounding for mapping defined through an abstract class of documents (e.g.,1,"vague_term,weak_modal"
2009 - peppol.pdf,Nevertheless a translation of the contents of evidentiary documents is not focussed at in this stage and has to be provided manually by the economic operator through adding translations into the VCD simple package.,1,vague_term
2009 - peppol.pdf,The recompilation of existing VCD packages increases the maintainability of a VCD for the economic operator by for example indicating which evidence has to be replaced by a new one and which evidence has to be additionally provided in case preparing a bid for a different Call for Tender.,0,
2009 - peppol.pdf,To create a single VCD package for consortia requires that additional information has to be provided by the economic operator:,0,
2009 - peppol.pdf,This should happen by exposing the most relevant key information of a given evidence at one glance.,1,"weak_modal,missing_actor"
2009 - peppol.pdf,So it has to be carefully elaborated what kind of additional functionality or support should be implemented and what will be the scope of context specific data in terms of a VCD package.,1,weak_modal
2009 - peppol.pdf,"a consortium, contractor-subcontractor-relationships) into one VCD package, the economic operator has to be able to provide these VCD packages to the VCD system.",0,
2009 - peppol.pdf,"2.4.2.4 Collect evidence, context specific data and structural evidence data The stage 2-collection process for evidence and structural evidence data has to be extended to include the collection and processing of context specific data.",0,
2009 - peppol.pdf,"a consortium, contractor-subcontractor-relationships) into one VCD package, the VCD system has to be able to consider data from several existing VCD packages in the compilation process.",1,undefined_quantity
2009 - peppol.pdf,"2.4.2.6 Compile VCD advanced package In order to be able to compile a VCD advanced package, the VCD compilation process must be extended to be able to process data from existing VCD packages of other economic operators and to process the context specific data that are included.",0,
2009 - peppol.pdf,The enhanced and automated documents’ readability that comes from the context specific data must be compared to the local legal provisions and document checking practice adopted by contracting authorities.,0,
2009 - peppol.pdf,"context specific data • A VCD system MUST provide functionality to collect and process context specific data for evidence that has to be provided manually or semi-automatically by the issuing body, by the economic operator or any trusted third party.",1,multiple_actions
2009 - peppol.pdf,• A VCD system MUST provide functionality to collect and process context specific data for evidence that has to be provided automatically by the issuing body.,1,multiple_actions
2009 - peppol.pdf,• A VCD system MUST provide IT-interfaces to issuing bodies which provide evidences in machine interpretable format.,0,
2009 - peppol.pdf,• A VCD system MUST interact with the issuing bodies which provide evidences in machine interpretable format through IT-interfaces.,0,
2009 - peppol.pdf,• A VCD system MUST provide a user interface to the issuing body to provide context specific data for an evidence in a structured form (e.g.,0,
2009 - peppol.pdf,• The VCD system MUST provide a functionality to validate the provided context specific data during the submission process of context specific data to ensure the data is consistent with the VCD advanced package schema.,0,
2009 - peppol.pdf,• Interfaces MUST be defined to retrieve context specific data from issuing bodies either automatically or semi-automatically.,0,
2009 - peppol.pdf,• Interfaces SHOULD be defined that enable national VCD service providers to approve context specific data if they decide to take the role of a trusted third party.,1,weak_modal
2009 - peppol.pdf,• The rule set derived from legal requirements concerning “evidence checking” MUST be defined.,0,
2009 - peppol.pdf,• The rule set allowing for a Stage 3 mapping among concepts expressed by the “context specific data” MUST be defined.,1,vague_term
2009 - peppol.pdf,• The rule set derived from legal requirements concerning subcontracting and other consortium constellations MUST be defined • A functionality to display context specific data SHOULD/MUST be included within any VCD.,1,"weak_modal,multiple_actions"
2009 - peppol.pdf,context specific data • Any VCD advanced package MUST follow a common standard schema of context specific data that summarize and structure major information contained within context specific evidences.,1,vague_term
